Ship To,Customer Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit
JS010802,JABIL VIETNAM CO. LTD/ ZEBRA,P1076911,NXP,1134662,4510697990,05/22/2023,04/26/2024,1300,0,1300 units - 2024/04/29,2024/04/29,2.581,3355.3,0.0,26,L,1300,5D,0,0,0,23400,0,1480.0,0,0,0,0,0,0,0,0,ANALOG
JS010802,JABIL VIETNAM CO. LTD/ ZEBRA,P1076911,NXP,1134662,4510697993,05/22/2023,05/17/2024,1300,0,1300 units - 2024/05/20,2024/05/20,2.581,3355.3,0.0,26,L,1300,5D,0,0,0,23400,0,1480.0,0,0,0,0,0,0,0,0,ANALOG
JS010802,JABIL VIETNAM CO. LTD/ ZEBRA,P1076911,NXP,1134662,4510697995,05/22/2023,05/24/2024,1300,0,1300 units - 2024/06/18,2024/06/18,2.581,3355.3,0.0,26,L,1300,5D,0,0,0,23400,0,1480.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-0S100-LF,DIO,7349525,4510710809,05/22/2023,01/13/2024,65000,0,65000 units - 2023/10/26,2024/01/13,0.0261,1696.5,0.0,8,C,5000,4V,0,0,0,4975000,CN,9287.0,2615000,1105000,0,0,1735000,1675000,180000,155000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-0S100-LF,DIO,7349525,4510710810,05/22/2023,01/27/2024,80000,0,80000 units - 2023/10/26,2024/01/27,0.0261,2088.0,0.0,8,C,5000,4V,0,0,0,4975000,CN,11431.0,2615000,1105000,0,0,1735000,1675000,180000,155000,Discretes
JS004000,JABIL VIETNAM CO. LTD,192044096,DIO,8165898,4510715652,05/23/2023,12/05/2023,42000,0,"33000 units - 2023/10/12;
9000 units - 2023/11/09",2023/12/05,0.049,2058.0,0.0,20,C,3000,09,0,0,0,219000,CN,12880.0,45000,45000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192044096,DIO,8165898,4510715654,05/23/2023,01/30/2024,27000,0,"12000 units - 2024/03/18;
3000 units - 2024/04/08;
6000 units - 2024/04/08;
6000 units - 2024/04/08",2024/04/08,0.049,1323.0,0.0,20,C,3000,09,0,0,0,219000,CN,8280.0,45000,45000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,ECMP000463,MCP,6171479,4510720208,05/24/2023,04/19/2024,6000,0,6000 units - 2024/04/10,2024/04/19,0.135,810.0,0.0,52,N,3000,4G,0,0,0,54000,0,0.0,0,0,0,0,0,0,0,0,Memory
JS010802,JABIL VIETNAM CO. LTD/ ZEBRA,P1076911,NXP,1134662,4510732065,05/28/2023,05/17/2024,1300,0,1300 units - 2024/06/10,2024/06/10,2.581,3355.3,0.0,26,L,1300,5D,0,0,0,23400,0,1480.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SNDHUA35643-NR,FOX,6145318,4510734866,05/29/2023,10/27/2023,3000,0,3000 units - 2023/11/10,2023/11/10,0.976,2928.0,0.0, ,N,3000,68,0,0,0,3000,0,180.0,0,0,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,SNDHUA42469-NR,MXA,2078457,4510734869,05/29/2023,12/29/2023,5000,0,Qty: 5000 - Asset Purchase in Process 20230529 needed for 20490101,ASSET PURCHASE IN PROCESS,0.33,1650.0,0.0,12,C,2500,4F,0,0,0,0,TW,1880.0,20000,20000,0,0,62500,0,0,0,Memory
JS010800,JABIL VIETNAM CO. LTD,192105290,NXP,6159473,4510736996,05/29/2023,03/16/2024,12000,0,12000 units - 2024/03/18,2024/03/18,0.33,3960.0,0.0,18,N,2000,5D,102000,20000,10000,24000,0,1440.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SEECS-IF-555QD-LF,STM,2061417,4510749142,06/01/2023,03/15/2024,15000,0,"12500 units - 2023/10/19;
2500 units - 2023/10/19",2024/03/15,0.29,4350.0,0.0,20,L,2500,25,0,0,0,80000,MA,4320.0,62500,47500,0,0,0,0,2500,2500,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SEECS-IF-555QD-LF,STM,2061417,4510749146,06/01/2023,04/12/2024,17500,0,17500 units - 2023/10/19,2024/04/12,0.29,5075.0,0.0,20,L,2500,25,0,0,0,80000,MA,5040.0,62500,47500,0,0,0,0,2500,2500,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SEECS-IF-555QD-LF,STM,2061417,4510749149,06/01/2023,05/10/2024,5000,0,5000 units - 2023/10/19,2024/05/10,0.29,1450.0,0.0,20,L,2500,25,0,0,0,80000,MA,1440.0,62500,47500,0,0,0,0,2500,2500,ANALOG
JS004000,JABIL VIETNAM CO. LTD,ZB-50-15100-313,ESW,2025151,4510750543,06/01/2023,10/21/2023,17000,0,17000 units - 2023/11/01,2023/11/01,0.098,1666.0,0.0,17,L,1000,22,0,31000,0,45000,0,8364.0,10000,0,0,0,0,0,0,0,EMech & PTE
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510778050,06/05/2023,11/25/2023,27000,0,"3000 units - 2023/12/18;
24000 units - 2023/12/25",2023/12/25,0.07,1890.0,0.0,8,C,3000,09,0,0,333000,240000,CN,2700.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004B00,JABIL VIETNAM CO. LTD,SNDHUA19375-NR,DIO,2443414,BIM-JABIL VN-SA,06/06/2023,01/01/2030,0,0,Bond at 0 quantity,Bond at 0 quantity,0.0372,0.0,0.0,8,C,5000,4V,0,0,0,300000,TW,0.0,1457982,870000,0,0,755000,700000,440000,375000,Discretes
JS004B00,JABIL VIETNAM CO. LTD,SNDHUA22183KP-NR,DIO,9717174,BIM-JABIL VN-SA,06/06/2023,01/01/2030,0,0,Bond at 0 quantity,Bond at 0 quantity,0.038,0.0,0.0,8,C,5000,11,0,0,0,175000,TW,0.0,1195000,820000,0,0,245000,200000,30000,15000,Circuit Protection
JS004000,JABIL VIETNAM CO. LTD,SE27-00005-002,DIO,9016772,4510749370,06/07/2023,09/05/2023,9000,9000,9000 units - 2023/09/05,2023/09/05,0.0219,197.1,197.1,8,C,3000,4Y,66000,894000,579000,1482000,CN,372.0,1926000,1764000,0,0,141000,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA760-00310-LC,PER,5175719,4510785001,06/07/2023,09/22/2023,3000,3000,3000 units - 2023/09/22,2023/09/22,1.173,3519.0,3519.0, ,L,3000,68,0,0,0,0,TW,60.0,3000,0,0,0,0,0,0,0,EMech & PTE
JS004014,JABIL VIETNAM/ SIERRA WIRELESS,SW3017782,NXP,7165498,4510726883,06/08/2023,09/01/2023,10000,0,"5000 units - 2023/10/31;
5000 units - 2024/01/16",2024/01/16,2.941,29410.0,0.0,16,L,500,1T,0,0,0,10000,0,0.0,0,0,0,0,0,0,0,0,MICROCONTROLLERS
JS004000,JABIL VIETNAM CO. LTD,192023279,DIO,3172029,4510790714,06/09/2023,09/19/2023,30000,30000,30000 units - 2023/09/19,2023/09/19,0.0421,1263.0,1263.0,12,L,5000,16,0,45000,0,280000,CN,1128.0,30000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192023279,DIO,3172029,4510790726,06/09/2023,10/31/2023,20000,0,20000 units - 2023/09/29,2023/10/31,0.0421,842.0,0.0,12,L,5000,16,0,45000,0,280000,CN,752.0,30000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192023279,DIO,3172029,4510790728,06/09/2023,11/07/2023,45000,0,45000 units - 2023/10/27,2023/11/07,0.0421,1894.5,0.0,12,L,5000,16,0,45000,0,280000,CN,1692.0,30000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192023279,DIO,3172029,4510790730,06/09/2023,11/28/2023,60000,0,60000 units - 2023/11/24,2023/11/28,0.0421,2526.0,0.0,12,L,5000,16,0,45000,0,280000,CN,2256.0,30000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SW3600131,DIO,9100786,4510797420,06/11/2023,11/18/2023,30000,0,30000 units - 2023/11/20,2023/11/20,0.0176,528.0,0.0,8,L,10000,04,0,0,0,30000,0,600.0,0,0,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE9938051041,DIO,8162339,4510799449,06/12/2023,12/22/2023,33000,0,"Qty:15000 - Part-Man-Alloc-ATS;
18000 units - 2023/12/04",2023/12/22,0.076,2508.0,0.0,8,L,3000,27,69000,69000,120000,27000,CN,2860.0,66000,66000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,ECMP000463,MCP,6171479,4510802217,06/12/2023,05/10/2024,6000,0,"3000 units - 2024/05/30;
3000 units - 2024/07/19",2024/07/19,0.135,810.0,0.0,52,N,3000,4G,0,0,0,54000,0,0.0,0,0,0,0,0,0,0,0,Memory
JS010800,JABIL VIETNAM CO. LTD,192105290,NXP,6159473,4510803620,06/12/2023,03/30/2024,12000,0,12000 units - 2024/04/01,2024/04/01,0.33,3960.0,0.0,18,N,2000,5D,102000,20000,10000,24000,0,1440.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192060053,DIO,7157070,4510803598,06/13/2023,09/20/2023,6000,0,6000 units - 2023/09/29,2023/09/29,0.085,510.0,0.0,8,L,3000,42,6000,0,0,99000,0,960.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SW3600174,DIO,6005646,4510815987,06/15/2023,12/02/2023,15000,0,15000 units - 2024/02/13,2024/02/13,0.0333,499.5,0.0,8,L,3000,4X,0,0,0,33000,0,500.0,0,0,0,0,0,0,0,0,Small Signal Discretes
JS010800,JABIL VIETNAM CO. LTD,SE50-00105-001,NXP,2166242,4509733170,06/15/2023,11/07/2023,1368,0,"1216 units - 2023/08/22;
152 units - 2023/09/21",2023/11/07,12.1797,16661.83,0.0,16,N,152,1H,2432,0,0,5168,KR,6210.0,1064,1064,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00105-001,NXP,2166242,4509713714,06/15/2023,12/19/2023,1216,0,1216 units - 2023/09/21,2023/12/19,12.1797,14810.52,0.0,16,N,152,1H,2432,0,0,5168,KR,5520.0,1064,1064,0,0,0,0,0,0,Future Intelligent Solutions
JS010800,JABIL VIETNAM CO. LTD,192060615,NXP,5123311,4510826273,06/18/2023,01/29/2024,6000,0,6000 units - 2024/01/30,2024/01/30,0.69,4140.0,0.0,20,L,6000,05,0,6000,0,30000,PH,2040.0,0,0,0,0,0,0,0,0,ANALOG
JS010800,JABIL VIETNAM CO. LTD,PD50-00003-001,NXP,8172035,4510828333,06/19/2023,01/27/2024,24000,0,Qty: 24000 - Asset Purchase in Process 20230619 needed for 20490101,ASSET PURCHASE IN PROCESS,0.0906,2174.4,0.0,39,N,4000,2N,0,0,0,3712000,0,1183.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,PD50-00003-001,NXP,8172035,4510828334,06/19/2023,02/10/2024,24000,0,Qty: 24000 - Asset Purchase in Process 20230619 needed for 20490101,ASSET PURCHASE IN PROCESS,0.0906,2174.4,0.0,39,N,4000,2N,0,0,0,3712000,0,1183.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,192060053,DIO,7157070,4510832724,06/19/2023,07/03/2023,9000,0,"3000 units - 2023/09/29;
6000 units - 2023/10/13",2023/10/13,0.085,765.0,0.0,8,L,3000,42,6000,0,0,99000,0,1440.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192060053,DIO,7157070,4510832725,06/19/2023,10/04/2023,24000,0,"6000 units - 2023/10/13;
18000 units - 2023/10/13",2023/10/13,0.085,2040.0,0.0,8,L,3000,42,6000,0,0,99000,0,3840.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-2000T-LF,DIO,5782305,4510836862,06/20/2023,10/21/2023,12000,0,"6000 units - 2023/10/26;
6000 units - 2023/11/23",2023/11/23,0.1211,1453.2,0.0,12,C,3000,04,0,12000,6000,144000,CN,726.0,417000,0,0,0,280933,0,0,0,Small Signal Discretes
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840218,06/21/2023,10/03/2023,44000,0,44000 units - 2023/10/30,2023/10/30,0.0906,3986.4,0.0,39,N,4000,2N,0,0,0,3712000,0,2169.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840220,06/21/2023,10/03/2023,364000,0,364000 units - 2023/11/06,2023/11/06,0.0906,32978.4,0.0,39,N,4000,2N,0,0,0,3712000,0,17940.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840224,06/21/2023,10/14/2023,232000,0,232000 units - 2023/11/13,2023/11/13,0.0906,21019.2,0.0,39,N,4000,2N,0,0,0,3712000,0,11434.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840227,06/21/2023,10/17/2023,344000,0,344000 units - 2023/11/20,2023/11/20,0.0906,31166.4,0.0,39,N,4000,2N,0,0,0,3712000,0,16954.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840228,06/21/2023,10/24/2023,372000,0,372000 units - 2023/11/27,2023/11/27,0.0906,33703.2,0.0,39,N,4000,2N,0,0,0,3712000,0,18334.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840230,06/21/2023,10/31/2023,8000,0,8000 units - 2023/11/29,2023/11/29,0.0906,724.8,0.0,39,N,4000,2N,0,0,0,3712000,0,394.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840231,06/21/2023,10/31/2023,180000,0,180000 units - 2023/12/04,2023/12/04,0.0906,16308.0,0.0,39,N,4000,2N,0,0,0,3712000,0,8871.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840232,06/21/2023,11/07/2023,76000,0,76000 units - 2023/12/11,2023/12/11,0.0906,6885.6,0.0,39,N,4000,2N,0,0,0,3712000,0,3746.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840234,06/21/2023,11/14/2023,160000,0,160000 units - 2023/12/18,2023/12/18,0.0906,14496.0,0.0,39,N,4000,2N,0,0,0,3712000,0,7886.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840237,06/21/2023,11/14/2023,212000,0,212000 units - 2023/12/25,2023/12/25,0.0906,19207.2,0.0,39,N,4000,2N,0,0,0,3712000,0,10449.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840246,06/21/2023,11/21/2023,236000,0,"104000 units - 2024/01/02;
132000 units - 2024/01/08",2024/01/08,0.0906,21381.6,0.0,39,N,4000,2N,0,0,0,3712000,0,11631.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840248,06/21/2023,11/21/2023,140000,0,"8000 units - 2024/01/02;
132000 units - 2024/01/02",2024/01/02,0.0906,12684.0,0.0,39,N,4000,2N,0,0,0,3712000,0,6900.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS010800,JABIL VIETNAM CO. LTD,SE50-00004-001,NXP,8172035,4510840251,06/21/2023,11/28/2023,244000,0,"8000 units - 2024/01/08;
236000 units - 2024/01/15",2024/01/15,0.0906,22106.4,0.0,39,N,4000,2N,0,0,0,3712000,0,12026.0,0,0,0,0,0,0,0,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3536-R,06/23/2023,06/30/2023,24000,0,"10000 units - 2023/10/10;
14000 units - 2023/10/17;
Bond Exists
",2023/08/21,1.1775,28260.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,14400.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3537-R,06/23/2023,07/07/2023,48000,0,"48000 units - 2023/10/17;
Bond Exists
",2023/08/24,1.1775,56520.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,28800.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3538-R,06/23/2023,07/14/2023,44000,0,"14000 units - 2023/10/17;
24000 units - 2023/10/24;
6000 units - 2023/10/24;
Bond Exists
",2023/08/24,1.1775,51810.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,26400.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,188985682,DIO,7099693,4510849409,06/25/2023,02/06/2024,33000,0,"Qty:6000 - Part-Man-Alloc-ATS;
27000 units - 2023/12/27",2024/02/06,0.044,1452.0,0.0,8,I,3000,4Y,60000,60000,0,93000,CN,2530.0,6000,6000,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,192023279,DIO,3172029,4510849414,06/25/2023,12/19/2023,70000,0,70000 units - 2024/01/01,2024/01/01,0.0421,2947.0,0.0,12,L,5000,16,0,45000,0,280000,CN,2632.0,30000,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,ZB-LD-000205-01,DIO,5162481,4510849471,06/25/2023,01/09/2024,25000,0,25000 units - 2024/01/16,2024/01/16,0.0226,565.0,0.0,12,L,5000,16,0,0,0,45000,CN,1000.0,20000,20000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-2000T-LF,DIO,5782305,4510855012,06/26/2023,11/18/2023,9000,0,9000 units - 2023/11/23,2023/11/23,0.1211,1089.9,0.0,12,C,3000,04,0,12000,6000,144000,CN,544.0,417000,0,0,0,280933,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,192060053,DIO,7157070,4510855256,06/26/2023,11/04/2023,21000,0,"18000 units - 2023/11/10;
3000 units - 2023/12/15",2023/12/15,0.085,1785.0,0.0,8,L,3000,42,6000,0,0,99000,0,3360.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1126950,DIO,1088157,4510855635,06/26/2023,12/26/2023,36000,0,"6000 units - 2024/01/08;
9000 units - 2024/01/11;
3000 units - 2024/02/06;
3000 units - 2024/02/08;
12000 units - 2024/02/08;
3000 units - 2024/02/12",2024/02/12,0.07,2520.0,0.0,8,C,3000,09,0,0,333000,240000,CN,3600.0,21000,15000,0,0,3000,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,ECMP000463,MCP,6171479,4510855640,06/26/2023,05/31/2024,3000,0,3000 units - 2024/07/19,2024/07/19,0.135,405.0,0.0,52,N,3000,4G,0,0,0,54000,0,0.0,0,0,0,0,0,0,0,0,Memory
JS004000,JABIL VIETNAM CO. LTD,SE27-00014-002,DIO,2346997,4510828786,06/26/2023,12/15/2023,15000,0,15000 units - 2023/11/03,2023/12/15,0.057,855.0,0.0,8,C,3000,4Y,9000,0,0,81000,CN,0.0,12000,9000,0,0,363000,363000,0,0,Discretes
JS0N5B00,JABIL CIRCUIT VIETNAM - NXP,192031028,NXP,3075757,1853052270-3539-R,06/30/2023,07/21/2023,32000,0,"32000 units - 2023/10/24;
Bond Exists
",2023/08/24,1.1775,37680.0,0.0,20,L,4000,2N,240000,364000,276000,2560000,TW,19200.0,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-DDZ18-LF,DIO,9590969,4510885868,07/04/2023,12/09/2023,24000,0,"12000 units - 2023/12/12;
12000 units - 2023/12/18",2023/12/18,0.0129,309.6,0.0,8,C,3000,4X,48000,15000,30000,117000,CN,480.0,30000,0,0,0,3000,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887560,07/04/2023,09/12/2023,3000,0,3000 units - 2023/09/12,2023/09/12,0.18,540.0,0.0,18,L,3000,19,12000,0,0,54000,CN,160.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887564,07/04/2023,09/19/2023,12000,0,12000 units - 2023/09/19,2023/09/19,0.18,2160.0,0.0,18,L,3000,19,12000,0,0,54000,CN,640.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887566,07/04/2023,10/31/2023,3000,0,3000 units - 2023/11/10,2023/11/10,0.18,540.0,0.0,18,L,3000,19,12000,0,0,54000,CN,160.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887568,07/04/2023,10/24/2023,6000,0,6000 units - 2023/10/27,2023/10/27,0.18,1080.0,0.0,18,L,3000,19,12000,0,0,54000,CN,320.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887569,07/04/2023,11/07/2023,9000,0,"6000 units - 2023/11/10;
3000 units - 2023/11/14",2023/11/14,0.18,1620.0,0.0,18,L,3000,19,12000,0,0,54000,CN,480.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887572,07/04/2023,11/17/2023,3000,0,3000 units - 2023/11/28,2023/11/28,0.18,540.0,0.0,18,L,3000,19,12000,0,0,54000,CN,160.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887573,07/04/2023,11/28/2023,6000,0,6000 units - 2023/12/08,2023/12/08,0.18,1080.0,0.0,18,L,3000,19,12000,0,0,54000,CN,320.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192038238,PER,1125860,4510887574,07/04/2023,12/12/2023,12000,0,12000 units - 2023/12/22,2023/12/22,0.18,2160.0,0.0,18,L,3000,19,12000,0,0,54000,CN,640.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889296,07/04/2023,05/11/2024,17500,0,"5000 units - 2024/03/01;
12500 units - 2024/03/22",2024/05/11,0.071,1242.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889280,07/04/2023,02/10/2024,15000,0,15000 units - 2023/11/08,2024/02/10,0.071,1065.0,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889285,07/04/2023,03/09/2024,17500,0,"12500 units - 2024/03/01;
5000 units - 2024/03/01",2024/03/09,0.071,1242.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889287,07/04/2023,02/03/2024,12500,0,"2500 units - 2023/11/08;
10000 units - 2023/11/08",2024/02/03,0.071,887.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889289,07/04/2023,02/17/2024,12500,0,12500 units - 2023/12/28,2024/02/17,0.071,887.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889292,07/04/2023,02/24/2024,12500,0,"7500 units - 2024/02/08;
5000 units - 2024/02/23",2024/02/24,0.071,887.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889294,07/04/2023,05/04/2024,7500,0,7500 units - 2024/03/01,2024/05/04,0.071,532.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889299,07/04/2023,05/18/2024,25000,0,"12500 units - 2024/03/22;
12500 units - 2024/04/19",2024/05/18,0.071,1775.0,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889301,07/04/2023,06/01/2024,25000,0,"12500 units - 2024/04/19;
12500 units - 2024/05/03",2024/06/01,0.071,1775.0,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889305,07/04/2023,07/06/2024,22500,0,"10000 units - 2024/05/31;
12500 units - 2024/06/14",2024/07/06,0.071,1597.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889313,07/04/2023,07/20/2024,20000,0,"10000 units - 2024/06/14;
10000 units - 2024/07/12",2024/07/20,0.071,1420.0,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192044096,DIO,8165898,4510889268,07/04/2023,01/09/2024,21000,0,21000 units - 2024/03/06,2024/03/06,0.049,1029.0,0.0,20,C,3000,09,0,0,0,219000,CN,6440.0,45000,45000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889283,07/04/2023,02/24/2024,15000,0,"7500 units - 2024/02/23;
7500 units - 2024/03/01",2024/03/01,0.071,1065.0,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,P1104792,DIO,3170358,4510889303,07/04/2023,06/22/2024,22500,0,"10000 units - 2024/05/03;
12500 units - 2024/05/31",2024/06/22,0.071,1597.5,0.0,12,L,2500,16,0,0,0,607500,0,0.0,0,0,0,0,0,0,0,0,ANALOG
