COMPANY,BILLTO,MRPVSCONT,NUM_FPN,NUM_CPN,CPN,MFR,MFR_PART,FPN,PRIORITY,CLASS,EAU,BOND_QTY,BOND_DELTA,BOND_ALLOC,ATS_BOL,ATS_MTL,ATS_ASIA,ATS_EUR,DELTA,WKS_SUPPLY,CUTOFFDATE,TREND,VOLAT_PERC,ACCUR_PERC,TOTAL_CBO,TOT_ALLOC,PROV_ALLOC,NA_PBO,EUR_PBO,ASIA_PBO,USE_1_12,USE_13_24,USE_13_16,USE_9_12,USE_5_8,USE_1_4,PASTDUE,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,MRP_1_4,MRP_5_8,MRP_9_12,MRP_13_16,MRP_17_20,MRP_21_24,MRP_25_28,MRP_OVER28,MRP_1_12,GROSS_NET,QOH,FCQOH,INTRANSIT,FRESALE,UOM,CRESALE,RESCHK,PRODUCTYPE,FMPQ,CMPQ,MPQCHK,CPNDESC,BIN_LOC,CONTR_NUM,CONTR_LINE,CONTR_STRT,CONTR_END,EXTRA1,EXTRA2,EXTRA3,LOI_NUM,CUST_PO,CUSTPOLINE,IS_LF,IS_ROHS,A_LF_PB,A_ROHS,END_CUST,PROG_PART,WEEK13,MRPPD_13,NET_90DAY,RUN_DATE,PAPER_WORK,NETGRECEIV,QOHDEDUCT,CBODEDUCT,FCQOHDEDUC,CUST_NET90,ACTIONET90,CBOBONDALC,CODE,NOTES,USERNAME,MODDATE,MANUALOC,LEADTIME,CUSTMPN
FUTA,JS005B,MC,1,1,SNDHUA10372-NR,DIO,ZXTP2012GTA,ZXTP2012GTA,001,04,61000,44000,0,44000,0,0,106000,0,118842,22 Weeks,6/7/2021,122.90%,No previous data found,No previous data found,0,0,0,19000,0,176000,58000,32000,12000,13000,13000,32000,39542,11094,11085,11056,981,3378,3782,34216,15658,21832,14321,11230,22116,14105,48350,71706,Gross MRP data - QOH provided,33090,47000,0,0.193000,E,0.000000,Empty Customer Price,Common Bond,1000,0,Empty Customer MPQ,In-Transit:Sales=27000;CBO=0,,1853037969,233,2/4/2020,1/1/2030,73758,77136,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037969,000001,Y,Y,N,N,,,4585,115833,78158,1/2/2021,,Gross MRP Received,N,N,N,78158,78158,44000,,,,,N,11,ZXTP2012GTA
FUTA,JS005B,MC,1,1,SNDHUA39594-NR,DIO,BC857BLP4-7B,BC857BLP4-7B,001,04,1160000,110000,0,110000,0,0,10000,0,205068,1 Weeks,1/11/2021,81.25%,No previous data found,No previous data found,0,0,0,0,0,140000,210000,30000,20000,50000,110000,50000,77694,32499,32499,32499,17503,0,0,115000,0,3864,68011,52532,74014,24150,3081,118864,Gross MRP data - QOH provided,91626,190000,0,0.011000,E,0.000000,Empty Customer Price,L,10000,0,Empty Customer MPQ,In-Transit:Sales=90000;CBO=0,,CT#9999,121,2/21/2017,1/1/2030,192694,192694,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853036132,000001,Y,Y,N,N,,,16422,212980,104932,1/2/2021,,Gross MRP Received,N,N,N,104932,104932,110000,,,,,N,11,BC857BLP4-7B
FUTA,JS005B,MC,1,1,SNDHUA39595-NR,DIO,BC846BLP4-7B,BC846BLP4TR,001,04,600000,170000,140000,30000,0,0,0,0,152794,-1 Weeks,12/28/2020,76.86%,No previous data found,No previous data found,0,0,0,0,0,440000,320000,90000,50000,70000,170000,80000,118230,49455,49455,49455,26635,0,0,175000,0,5880,103495,79940,112630,36750,3318,180880,Gross MRP data - QOH provided,161904,260000,0,0.011000,E,0.000000,Empty Customer Price,L,10000,0,Empty Customer MPQ,In-Transit:Sales=120000;CBO=0,,CT#9999,166,1/15/2019,1/1/2030,10000,293230,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853033527,000001,Y,Y,N,N,,,24990,324100,137206,1/2/2021,,Gross MRP Received,N,N,N,137206,137206,30000,,,,,N,11,BC846BLP4-7B
FUTA,JS005B,MC,1,1,SNDHUA46542-NR,LML,L130-4080HE1400001,L14-8400B-FD,001,6M,3000,6000,0,6000,9000,0,672000,6000,672131,30 Weeks+,8/2/2021,78.02%,No previous data found,No previous data found,0,0,0,0,0,0,42000,6000,3000,42000,0,0,12374,4450,4450,4450,3596,0,0,16946,5944,496,11722,8960,11648,3952,634,23386,Gross MRP data - QOH provided,29891,0,0,0.020800,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,1853044364,247,7/17/2020,1/1/2030,29320,29320,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853044364,000001,Y,Y,N,N,,,3204,38964,5869,1/2/2021,,Gross MRP Received,N,N,N,5869,5869,6000,,,,,N,6,L130-4080HE1400001
FUTA,JS005B,MC,1,1,SNDHUA46543-NR,LML,L130-3580HE1400001,M14P-835B0-FD,001,6M,3000,15000,0,15000,0,0,99000,0,126712,30 Weeks+,8/2/2021,146.28%,No previous data found,No previous data found,0,0,0,0,0,0,15000,12000,9000,0,6000,9000,12374,4450,4450,4450,3596,0,0,16946,5944,496,11722,8960,11648,3952,634,23386,Gross MRP data - QOH provided,21472,27000,0,0.019000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=9000;CBO=0,,1853044365,248,7/17/2020,1/1/2030,29320,29320,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853044365,000001,Y,Y,N,N,,,3204,38964,14288,1/2/2021,,Gross MRP Received,N,N,N,14288,14288,15000,,,,,N,6,L130-3580HE1400001
FUTA,JS005B,MC,1,1,SNDPFX053751J-NR,DIO,BZT52C2V0S-7-F,BZT52C2V0STR,001,4X,300000,0,0,0,0,0,78000,3000,95981,25 Weeks,6/28/2021,419.48%,No previous data found,No previous data found,0,0,0,0,6000,594000,0,30000,12000,0,0,0,241,269,189,221,551,84,84,1230,4852,23000,21256,10602,11610,13532,27731,29082,Gross MRP data - QOH provided,47304,0,0,0.008600,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,156,7/10/2018,1/1/2030,1471,1555,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853032204,000001,Y,Y,N,N,,,6256,35579,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,14,BZT52C2V0S-7-F
FUTA,JS005B,MC,1,1,SNDPFX055306J-NR,RHM,IMB10AT110,IMB10AT110,001,04,12000,45000,39000,6000,3000,0,0,0,-72488,-1 Weeks,12/28/2020,9777200.00%,No previous data found,No previous data found,0,0,0,0,0,144000,0,0,0,0,0,0,55583,8453,8341,4065,8174,7392,105,29033,18960,26556,23223,20003,22764,29136,81582,74549,Gross MRP data - QOH provided,51644,0,0,0.036000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,274,12/7/2020,1/1/2030,0,2999,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853047240,000001,Y,Y,N,N,,,7280,137412,78488,1/2/2021,,Gross MRP Received,N,N,N,78488,78488,6000,,,,,N,14,IMB10AT110
FUTA,JS005B,MC,1,1,SNDPFX061006B-NR,SEM,SRV05-4.TCT,SRV05-4TR,001,11,180000,36000,36000,0,195000,0,0,1737000,-41030,-1 Weeks,12/28/2020,276.95%,No previous data found,No previous data found,0,0,0,756000,612000,882000,12000,27000,6000,3000,0,9000,27794,4333,4577,2487,4687,3295,210,16084,9394,12938,11435,10487,12897,15164,47079,38416,Gross MRP data - QOH provided,10180,15000,0,0.090000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=9000;CBO=0,,CT#9999,127,4/18/2017,1/1/2030,43878,47173,"140456,140459,140329,140466,140481,13847",BIM-JABIL VN-SMCI,1853036142,000001,Y,Y,N,N,,,3536,69746,56030,1/2/2021,,Gross MRP Received,N,N,N,56030,56030,0,,,,,N,8,SRV05-4.TCT
FUTA,JS005B,MC,1,1,SNDPFX062371G-NR,RHM,EMX2T2R,EMX2T2R,001,04,160000,24000,0,24000,0,0,0,0,5008,2 Weeks,1/18/2021,360.90%,No previous data found,No previous data found,0,0,0,0,0,16000,8000,0,0,8000,0,0,18107,2108,3186,663,2510,1556,105,8467,6767,6929,6709,4482,5970,6876,29132,22163,Gross MRP data - QOH provided,13278,8000,0,0.030000,E,0.000000,Empty Customer Price,L,8000,0,Empty Customer MPQ,In-Transit:Sales=8000;CBO=0,,CT#9999,126,4/18/2017,1/1/2030,26574,28130,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853036141,000001,Y,Y,N,N,,,0,40270,26992,1/2/2021,,Gross MRP Received,N,N,N,26992,26992,24000,,,,,N,16,EMX2T2R
FUTA,JS005B,MC,1,1,SW3015129,MAX,DS2484R+T,DS2484R+T,001,05,39000,0,0,0,0,0,0,0,1393,-1 Weeks,12/28/2020,997200.00%,No previous data found,No previous data found,0,0,0,3000,0,33000,0,0,0,0,0,0,121,808,451,452,1300,1300,0,3011,1880,2320,2761,3976,3319,3025,14045,7211,Gross MRP data - QOH provided,8725,0,0,0.450000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,003,7/17/2019,1/1/2030,3132,4432,VN0101RICONSIGN,BIM-JABIL VN-1,1853035421,000001,Y,Y,N,N,,,650,7982,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,9,DS2484R+T
FUTA,JS005B,MC,1,1,SW3015135,CK,CCM03-3512 LFT R102,CCM03-3512 LFT R102,001,22,40000,3000,0,3000,0,0,20000,0,20673,30 Weeks+,8/2/2021,166.13%,No previous data found,No previous data found,0,0,0,0,0,0,6000,0,0,0,3000,3000,120,807,450,450,1300,1300,0,3007,1880,2320,2761,4304,3511,3025,15965,7207,Gross MRP data - QOH provided,2000,3000,0,0.450000,E,0.000000,Empty Customer Price,L,1000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,002,7/17/2019,1/1/2030,3127,4427,VN0101RICONSIGN,BIM-JABIL VN-1,1853035420,000001,Y,Y,N,N,,,650,7977,5327,1/2/2021,,Gross MRP Received,N,N,N,5327,5327,3000,,,,,N,,CCM03-3512 LFT R102
FUTA,JS005B,MC,1,1,SW3015162,ABR,ABS07-120-32.768KHZ-T,32.768KFX135A-RT,001,68,63000,3000,0,3000,0,0,0,0,4813,3 Weeks,1/25/2021,1917900.00%,No previous data found,No previous data found,0,0,0,354000,1107000,753000,0,0,0,0,0,0,121,1415,701,702,2600,2600,0,5418,3760,4640,5361,7520,6450,5650,29110,13818,Gross MRP data - QOH provided,9752,6000,0,0.172000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=6000;CBO=0,,CT#9999,004,7/17/2019,1/1/2030,5539,8139,VN0101RICONSIGN,BIM-JABIL VN-1,1853035422,000001,Y,Y,N,N,,,1300,15239,4187,1/2/2021,,Gross MRP Received,N,N,N,4187,4187,3000,,,,,Y,26,ABS07-120-32.768KHZ-T
FUTA,JS005B,MC,1,1,SW3015164,STM,STM32F205VET6TR,STM32F205VET6TR/SADA,001,3H,41000,0,0,0,0,0,0,0,1281,-1 Weeks,12/28/2020,997200.00%,No previous data found,No previous data found,0,0,0,0,0,12000,0,0,0,0,0,0,121,808,451,452,1300,1300,0,3011,1880,2320,2761,3976,3319,3025,14045,7211,Gross MRP data - QOH provided,8613,0,0,2.400000,E,0.000000,Empty Customer Price,L,1000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,001,7/17/2019,1/1/2030,3132,4432,VN0101RICONSIGN,BIM-JABIL VN-1,1853035419,000001,Y,Y,N,N,,,650,7982,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,20,STM32F205VET6TR
FUTA,JS005B,MC,1,1,SW3015166,MXA,MX25L3206EM2I-12GTR,25F32006WSOITR/SIERRA,001,4F,64000,0,0,0,0,0,0,0,65533,-1 Weeks,12/28/2020,249.30%,No previous data found,No previous data found,0,0,0,0,0,0,4000,0,0,0,2000,2000,121,808,451,452,1300,1300,0,3011,1880,2320,2761,3976,3319,3025,14045,7211,Gross MRP data - QOH provided,54865,18000,0,0.280000,E,0.000000,Empty Customer Price,Customer Specific,2000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,005,7/17/2019,1/1/2030,3132,4432,VN0101RICONSIGN,BIM-JABIL VN-1,1853036319,000001,Y,Y,N,N,,,650,7982,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,16,MX25L3206EM2I-12GTR
FUTA,JS005B,MC,1,1,SW3015219,DIO,AP2127K-3.3TRG1,AP2127K-3.3TRG1,001,09,135000,3000,0,3000,3000,0,27000,30000,18916,12 Weeks,3/29/2021,3928800.00%,No previous data found,No previous data found,0,0,0,36000,60000,138000,0,0,0,0,0,0,364,3032,1604,1608,5200,5200,0,11444,7520,9280,11044,16120,13660,12100,60020,28244,Gross MRP data - QOH provided,17524,0,0,0.031200,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,011,7/17/2019,1/1/2030,11808,17008,VN0101RICONSIGN,BIM-JABIL VN-1,1853035428,000001,Y,Y,N,N,,,2600,31208,11084,1/2/2021,,Gross MRP Received,N,N,N,11084,11084,3000,,,,,N,16,AP2127K-3.3TRG1
FUTA,JS005B,MC,1,1,SW3015231,ON,MRA4003T3G,S1DTR,001,4V,5000,0,0,0,95000,0,275000,55000,304401,30 Weeks+,8/2/2021,997200.00%,No previous data found,No previous data found,0,0,0,815000,370000,400000,0,0,0,0,0,0,121,808,451,452,1300,1300,0,3011,1880,2320,2761,4304,3511,3025,15965,7211,Gross MRP data - QOH provided,36733,0,0,0.024800,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,1853045487,255,8/14/2020,1/1/2030,3132,4432,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045564,000001,Y,Y,N,N,,,650,7982,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,21,MRA4003T3G
FUTA,JS005B,MC,1,1,SW3015234,DIO,B360A-13-F,B360ATR,001,4V,35000,0,0,0,275000,0,0,875000,124157,-1 Weeks,12/28/2020,997200.00%,No previous data found,No previous data found,0,0,0,785000,1400000,6720000,0,0,0,0,0,0,121,808,451,452,1300,1300,0,3011,1880,2320,2761,3976,3319,3025,14045,7211,Gross MRP data - QOH provided,131489,0,0,0.030400,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,021,7/17/2019,1/1/2030,3132,4432,VN0101RICONSIGN,BIM-JABIL VN-1,1853035438,000001,Y,Y,N,N,,,650,7982,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,N,7,B360A-13-F
FUTA,JS005B,MC,1,1,SW3015235,DIO,BAT54SDW-7-F,BAT54SDWTR,001,04,117000,0,0,0,0,0,24000,21000,20239,13 Weeks,4/5/2021,3023800.00%,No previous data found,No previous data found,0,0,0,36000,900000,108000,0,0,0,0,0,0,363,2424,1353,1356,3900,3900,0,9033,5640,6960,8605,13552,11293,9875,49695,21633,Gross MRP data - QOH provided,18235,0,0,0.028000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,009,7/17/2019,1/1/2030,9396,13296,VN0101RICONSIGN,BIM-JABIL VN-1,1853035426,000001,Y,Y,N,N,,,1950,23946,3761,1/2/2021,,Gross MRP Received,N,N,N,3761,3761,0,,,,,N,12,BAT54SDW-7-F
FUTA,JS005B,MC,1,1,SW3016563,DIO,BZT52C18T-7,BZT52C18TTR,001,4X,81000,18000,9000,9000,0,0,0,0,-7549,4 Weeks,2/1/2021,482.27%,No previous data found,No previous data found,0,0,0,0,0,27000,6000,0,0,0,3000,3000,60,2656,1610,2055,490,8450,0,6811,9780,6620,5725,4970,5385,5190,29730,23211,Gross MRP data - QOH provided,3722,3000,0,0.015000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=3000;CBO=0,,CT#9999,025,7/17/2019,1/1/2030,6871,15321,VN0101RICONSIGN,BIM-JABIL VN-1,1853036320,000001,Y,Y,N,N,,,1420,24691,19549,1/2/2021,,Gross MRP Received,N,N,N,19549,19549,9000,,,,,N,17,BZT52C18T-7
FUTA,JS005B,MC,1,1,SW3016681,DIO,B340B-13-F,B340BTR,001,4V,144000,162000,0,162000,18000,0,312000,351000,488206,30 Weeks+,8/2/2021,111.69%,No previous data found,No previous data found,0,0,0,36000,333000,486000,150000,159000,51000,39000,18000,93000,27712,22509,22662,22699,25110,25110,0,92980,49860,35300,46350,976,955,389,4995,178140,Gross MRP data - QOH provided,94058,126000,0,0.034700,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=18000;CBO=0,,CT#9999,013,7/17/2019,1/1/2030,120692,145802,VN0101RICONSIGN,BIM-JABIL VN-1,1853035430,000001,Y,Y,N,N,,,23086,228938,111794,1/2/2021,,Gross MRP Received,N,N,N,111794,111794,162000,,,,,N,7,B340B-13-F
FUTA,JS005B,MC,1,1,SW3016736,ESW,TL3360AF185Q,TL3360AF185Q,001,22,43800,18000,18000,0,1800,0,0,0,454,-1 Weeks,12/28/2020,193.10%,No previous data found,No previous data found,0,0,0,0,0,50022,15978,3000,1800,5178,6000,4800,1785,2710,2667,3140,2640,3250,0,11157,5278,7915,9980,6780,9328,6128,18539,24350,Gross MRP data - QOH provided,12567,14022,0,0.485000,E,0.000000,Empty Customer Price,L,600,0,Empty Customer MPQ,In-Transit:Sales=1200;CBO=0,,CT#9999,033,9/16/2019,1/1/2030,12942,16192,VN0101RICONSIGN,BIM-JABIL VN-1,1853036513,000001,Y,Y,N,N,,,2519,28654,13568,1/2/2021,,Gross MRP Received,N,N,N,13568,13568,0,,,,,N,15,TL3360AF185Q
FUTA,JS005B,MC,1,1,SW3017266,DIO,D8V0L1B2LP3-7,D8V0L1B2LP3-7,001,11,10000,290000,190000,100000,0,0,0,0,7288,0 Weeks,1/4/2021,241.25%,No previous data found,No previous data found,0,0,0,0,0,480000,170000,0,0,0,60000,110000,40239,67572,94548,32001,12975,14025,0,207096,35025,84000,84000,78000,84750,91500,375450,326121,Gross MRP data - QOH provided,73648,200000,0,0.022000,E,0.000000,Empty Customer Price,Common Bond,10000,0,Empty Customer MPQ,In-Transit:Sales=120000;CBO=0,,1853045484,252,8/14/2020,1/1/2030,247335,261360,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045561,000001,Y,Y,N,N,,,20997,387357,292712,1/2/2021,,Gross MRP Received,N,N,N,292712,292712,100000,,,,,N,9,D8V0L1B2LP3-7
FUTA,JS005B,MC,1,1,SW3400504,STM,LIS3DHTR,AXLIS3DHTR/SADA,001,5B,4000,0,0,0,0,0,4000,0,25964,4 Weeks,2/1/2021,997200.00%,No previous data found,No previous data found,0,0,0,0,0,472000,0,0,0,0,0,0,121,808,451,452,1300,1300,0,3011,1880,2320,2761,4304,3511,3025,15965,7211,Gross MRP data - QOH provided,29296,0,0,0.378000,E,0.000000,Empty Customer Price,Common Bond,4000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,188,9/18/2019,1/1/2030,3132,4432,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853036444,000001,Y,Y,N,N,,,650,7982,0,1/2/2021,,Gross MRP Received,N,N,N,0,0,0,,,,,Y,20,LIS3DHTR
FUTA,JS005B,MC,1,1,SW3400808,PER,PI3PCIE3212ZBEX,PI3PCIE3212ZBEX,001,08,31500,3500,0,3500,0,0,0,0,4880,4 Weeks,2/1/2021,1188400.00%,No previous data found,No previous data found,0,0,0,0,3500,14000,0,0,0,0,0,0,24,1326,690,822,196,3380,0,3034,3912,2648,2290,1988,2154,2076,11892,9594,Gross MRP data - QOH provided,3998,7000,0,0.513000,E,0.000000,Empty Customer Price,Common Bond,3500,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,008,7/17/2019,1/1/2030,3058,6438,VN0101RICONSIGN,BIM-JABIL VN-1,1853035425,000001,Y,Y,N,N,,,568,10186,5620,1/2/2021,,Gross MRP Received,N,N,N,5620,5620,3500,,,,,N,17,PI3PCIE3212ZBEX
FUTA,JS005B,MC,1,1,SW3400824,STM,TS3704IPT,TLC3704IPWR,001,6I,30000,7500,5000,2500,5000,0,0,30000,-2656,4 Weeks,2/1/2021,1111000.00%,No previous data found,No previous data found,0,0,0,5000,0,17500,0,0,0,0,0,0,24,667,575,822,196,3380,0,2260,3912,2648,2290,1988,2154,2076,11892,8820,Gross MRP data - QOH provided,1188,2500,0,0.190000,E,0.000000,Empty Customer Price,Common Bond,2500,0,Empty Customer MPQ,In-Transit:Sales=2500;CBO=0,,CT#9999,020,7/17/2019,1/1/2030,2284,5664,VN0101RICONSIGN,BIM-JABIL VN-1,1853035437,000001,Y,Y,N,N,,,568,9412,7656,1/2/2021,,Gross MRP Received,N,N,N,7656,7656,2500,,,,,N,12,TS3704IPT
FUTA,JS005B,MC,1,1,SW3400865,DIO,AP3417CDNTR-G1,AP3417CDNTR-G1,001,5D,36000,21000,0,21000,0,0,15000,0,15900,12 Weeks,3/29/2021,275.15%,No previous data found,No previous data found,0,0,0,0,0,42000,9000,9000,6000,0,3000,6000,0,4006,2164,3246,3808,4530,0,13224,7856,13352,6840,4352,8846,7076,37716,34432,Gross MRP data - QOH provided,5332,9000,0,0.067300,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=9000;CBO=0,,CT#9999,014,7/17/2019,1/1/2030,13224,17754,VN0101RICONSIGN,BIM-JABIL VN-1,1853035431,000001,Y,Y,N,N,,,1708,36140,29100,1/2/2021,,Gross MRP Received,N,N,N,29100,29100,21000,,,,,N,16,AP3417CDNTR-G1
FUTA,JS005B,MC,1,1,SW3400881,DIO,74AUP1G07FS3-7,74AUP1G07FS3-7,001,16,225000,140000,0,140000,0,0,65000,0,127528,13 Weeks,4/5/2021,133.92%,No previous data found,No previous data found,0,0,0,0,0,450000,105000,165000,70000,35000,25000,45000,11280,24085,15579,17328,19497,17575,0,76489,34723,67403,55740,41265,102289,69171,258916,178615,Gross MRP data - QOH provided,27423,85000,0,0.023500,E,0.000000,Empty Customer Price,L,5000,0,Empty Customer MPQ,In-Transit:Sales=10000;CBO=0,,CT#9999,153,5/4/2018,1/1/2030,87769,105344,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035391,000001,Y,Y,N,N,,,13755,203650,162472,1/2/2021,,Gross MRP Received,N,N,N,162472,162472,140000,,,,,N,14,74AUP1G07FS3-7
FUTA,JS005B,MC,1,1,SW3400888,PER,PI4ULS5V202XVEX,PI4ULS5V202XVEX,001,25,171000,108000,108000,0,0,0,0,0,-69398,-1 Weeks,12/28/2020,148.67%,No previous data found,No previous data found,0,0,0,0,0,210000,87000,138000,9000,33000,18000,36000,11873,22325,7401,8500,21500,21500,0,59726,27400,23600,32000,25648,21050,19375,154875,110726,Gross MRP data - QOH provided,11201,42000,0,0.128000,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,237,3/5/2020,1/1/2030,71599,93099,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853038424,000001,Y,Y,N,N,,,8000,130599,111398,1/2/2021,,Gross MRP Received,N,N,N,111398,111398,0,,,,,N,14,PI4ULS5V202XVEX
FUTA,JS005B,MC,1,1,SW3500039,DIO,DMP56D0UFB-7,DMP56D0UFBTR-AUTO,001,4Y,3000,102000,51000,51000,0,0,0,0,-42766,2 Weeks,1/18/2021,24610000.00%,No previous data found,No previous data found,0,0,0,0,0,525000,0,0,0,0,0,0,3830,23164,16977,21285,25680,31691,0,87106,48116,61248,49630,38325,56831,48384,250271,196470,Gross MRP data - QOH provided,61534,45000,0,0.037200,E,0.000000,Empty Customer Price,L,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,1853045486,253,8/14/2020,1/1/2030,90936,122627,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045563,000001,Y,Y,N,N,,,12396,212696,138766,1/2/2021,,Gross MRP Received,N,N,N,138766,138766,51000,,,,,N,11,DMP56D0UFB-7
FUTA,JS005B,MC,1,1,SW3500040,DIO,DMN65D8LFB-7B,DMN65D8LFB-7B-AP,001,4Y,1700000,70000,0,70000,0,0,0,0,-126436,0 Weeks,1/4/2021,84902800.00%,No previous data found,No previous data found,0,0,0,30000,0,520000,0,0,0,0,0,0,7920,76435,55234,85011,85696,111315,0,302376,164468,213164,169020,124784,193565,159242,815334,680008,Gross MRP data - QOH provided,491492,0,0,0.024600,E,0.000000,Empty Customer Price,L,10000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,270,11/13/2020,1/1/2030,310296,421611,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853047099,000001,Y,Y,N,N,,,42214,730142,196436,1/2/2021,,Gross MRP Received,N,N,N,196436,196436,70000,,,,,N,17,DMN65D8LFB-7B
FUTA,JS005B,MC,1,1,SW3500053,DIO,DMG1012T-7,SI1012R-T1G,001,4Y,840000,255000,0,255000,135000,0,648000,153000,695696,30 Weeks+,8/2/2021,433.98%,No previous data found,No previous data found,0,0,0,108000,972000,16461000,93000,57000,15000,18000,42000,33000,516,49198,26222,34587,23444,95688,0,133451,124178,125380,85685,66474,92663,82006,455622,383009,Gross MRP data - QOH provided,56221,120000,0,0.016000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=42000;CBO=0,,CT#9999,006,7/17/2019,1/1/2030,133967,229655,VN0101RICONSIGN,BIM-JABIL VN-1,1853035423,000001,Y,Y,N,N,,,21312,404837,327304,1/2/2021,,Gross MRP Received,N,N,N,327304,327304,255000,,,,,N,11,DMG1012T-7
FUTA,JS005B,MC,1,1,SW3500055,DIO,DMP2035U-7,DMP2035UTR,001,4Y,318000,135000,0,135000,39000,0,177000,0,238345,23 Weeks,6/14/2021,433.85%,No previous data found,No previous data found,0,0,0,48000,4632000,6603000,42000,48000,12000,9000,18000,15000,120,23996,12788,17778,16422,35437,0,70984,52028,68729,42540,29536,49954,42318,224542,191741,Gross MRP data - QOH provided,31206,87000,0,0.032200,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=63000;CBO=0,,CT#9999,027,7/17/2019,1/1/2030,71104,106541,VN0101RICONSIGN,BIM-JABIL VN-1,1853035443,000001,Y,Y,N,N,,,10652,202513,160655,1/2/2021,,Gross MRP Received,N,N,N,160655,160655,135000,,,,,N,11,DMP2035U-7
FUTA,JS005B,MC,1,1,SW3500056,DIO,DMG1013T-7,DMG1013T-7,001,4Y,264000,51000,0,51000,45000,0,1143000,393000,1126053,30 Weeks+,8/2/2021,17184600.00%,No previous data found,No previous data found,0,0,0,423000,336000,7455000,0,0,0,0,0,0,300,17260,9419,12036,4360,47527,0,43075,55950,40736,32085,27042,31380,29572,168036,139761,Gross MRP data - QOH provided,72114,0,0,0.018500,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,016,7/17/2019,1/1/2030,43375,90902,VN0101RICONSIGN,BIM-JABIL VN-1,1853035433,000001,Y,Y,N,N,,,7962,148023,67947,1/2/2021,,Gross MRP Received,N,N,N,67947,67947,51000,,,,,N,11,DMG1013T-7
